config_label,workload_kind,workload_label,trace_name,algorithm,allocation_policy,total_frames,process_count,source_file_count,trial_count,page_fault_total,page_fault_rate_mean,page_fault_rate_median,page_fault_rate_std,page_fault_rate_ci_low,page_fault_rate_ci_high,page_faults_mean,page_faults_median,page_faults_std,page_faults_ci_low,page_faults_ci_high,page_faults_sum,page_replacements_mean,disk_reads_mean,disk_writes_mean,total_disk_io_mean,runtime_ms_mean,throughput_mean,worst_case_slowdown_mean,mean_slowdown_mean,aggregate_wss_mean,aggregate_wss_median,aggregate_wss_std,aggregate_wss_ci_low,aggregate_wss_ci_high,aggregate_wss_sum,memory_ratio_to_wss_mean,memory_ratio_to_wss_median,memory_ratio_to_wss_std,memory_ratio_to_wss_ci_low,memory_ratio_to_wss_ci_high,memory_ratio_to_wss_sum,fairness_jains_index_mean,fairness_variance_mean,fairness_cv_mean,fairness_max_ratio_mean,fairness_mean_mean,fairness_std_mean,fairness_min_mean,fairness_max_mean,outlier_trial_count,validation_issue_count,source_files
synthetic | high_locality | SecondChance | LocalAllocation | f236 | p4,synthetic,high_locality,,SecondChance,LocalAllocation,236,4,1,10,0.0,0.06516666666666666,0.0655,0.0017240134054647667,0.06409811208739198,0.06623522124594135,391.0,393.0,10.344080432788601,384.5886725243519,397.4113274756481,3910.0,155.0,391.0,70.4,461.4,2.61497,2295220.3873908077,1.821247070839939,1.760563077180513,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,0.7989494331546885,0.7986669415240844,0.021349597506541765,0.7857168155259778,0.8121820507833991,7.989494331546885,0.9992668256401134,0.0031068285112929805,0.02526482383056726,1.0652170977240367,1.760563077180513,0.04455710934812624,1.7098536767556418,1.821247070839939,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_LocalAllocation_p4_f236.json
synthetic | high_locality | SecondChance | LocalAllocation | f295 | p4,synthetic,high_locality,,SecondChance,LocalAllocation,295,4,1,10,0.0,0.057966666666666666,0.058333333333333334,0.0014039626459101794,0.05709648160333563,0.058836851729997704,347.8,350.0,8.423775875461075,342.5788896200138,353.0211103799862,3478.0,59.1,347.8,31.6,379.4,2.53737,2381594.5774393687,1.7630647658428995,1.6972303591049311,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,0.9986867914433606,0.9983336769051054,0.026686996883177206,0.9821460194074724,1.015227563479249,9.986867914433606,0.9989122602228914,0.004194142699707231,0.029701136840829624,1.0813229551943047,1.6972303591049311,0.050748098074114185,1.6306608694943074,1.7630647658428995,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_LocalAllocation_p4_f295.json
synthetic | high_locality | SecondChance | LocalAllocation | f354 | p4,synthetic,high_locality,,SecondChance,LocalAllocation,354,4,1,10,0.0,0.054933333333333334,0.05491666666666667,0.0014966629547095759,0.054005692023343314,0.055860974643323354,329.6,329.5,8.97997772825746,324.0341521400599,335.16584785994013,3296.0,9.7,329.6,6.6,336.2,2.9598,2180454.122436074,1.9802858402009704,1.7757253480725332,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,1.1984241497320327,1.1980004122861265,0.03202439625981262,1.1785752232889668,1.2182730761750986,11.984241497320326,0.9765676252903117,0.12614203992075695,0.09415504323816971,1.3152189424336926,1.7757253480725332,0.18046333650425134,1.5565561391232263,1.9802858402009704,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_LocalAllocation_p4_f354.json
synthetic | high_locality | SecondChance | LocalAllocation | f442 | p4,synthetic,high_locality,,SecondChance,LocalAllocation,442,4,1,10,0.0,0.05418333333333333,0.05425,0.0009499999999999996,0.05359451723300998,0.054772149433656686,325.1,325.5,5.7,321.5671033980599,328.63289660194016,3251.0,0.0,325.1,0.0,325.1,2.76604,2225748.370976299,1.703146856669853,1.5749744574825808,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,1.4963374976880182,1.4958084243798528,0.03998526312665868,1.4715543748410262,1.52112062053501,14.963374976880182,0.9921522060846977,0.03697133662483048,0.0639284286277117,1.184909239991709,1.5749744574825808,0.09039373979980733,1.484476585255262,1.703146856669853,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_LocalAllocation_p4_f442.json
synthetic | high_locality | SecondChance | LocalAllocation | f559 | p8,synthetic,high_locality,,SecondChance,LocalAllocation,559,8,1,10,0.0,0.08082500000000001,0.08045833333333333,0.00260433666111823,0.07921081541396972,0.08243918458603029,969.9,965.5,31.252039933418747,950.5297849676365,989.2702150323635,9699.0,412.5,969.9,188.4,1158.3,5.63912,2143000.3355244445,1.9633455054625568,1.826401034134896,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,0.7954996936950205,0.7980018341145303,0.009268686666175896,0.789754902181445,0.801244485208596,7.954996936950205,0.9969257143508756,0.010203589526768586,0.05055287990002317,1.183599531044911,1.826401034134896,0.09095370643718642,1.6686790614438545,1.9633455054625568,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_LocalAllocation_p8_f559.json
synthetic | high_locality | SecondChance | LocalAllocation | f699 | p8,synthetic,high_locality,,SecondChance,LocalAllocation,699,8,1,10,0.0,0.07284166666666667,0.07229166666666667,0.0021789555347051528,0.0714911360343266,0.07419219729900674,874.1,867.5,26.147466416461846,857.893632411919,890.306367588081,8741.0,209.5,874.1,103.8,977.9,4.96483,2421883.3186036632,1.813685048604315,1.689042145269888,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,0.9947303862125569,0.9978591807621765,0.011590003541425701,0.9875468275936137,1.0019139448315002,9.947303862125569,0.9945815391809776,0.011032158757158867,0.05047702062407636,1.2062089095907231,1.689042145269888,0.08402952436252734,1.533752214230857,1.813685048604315,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_LocalAllocation_p8_f699.json
synthetic | high_locality | SecondChance | LocalAllocation | f839 | p8,synthetic,high_locality,,SecondChance,LocalAllocation,839,8,1,10,0.0,0.067875,0.06741666666666667,0.0016078151151312269,0.06687846586722894,0.06887153413277107,814.5,809.0,19.29378138157474,802.5415904067472,826.4584095932528,8145.0,72.5,814.5,40.2,854.7,5.23001,2299650.123415569,1.7350310042411727,1.6258714904494882,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,1.1939610787300934,1.1977165274098227,0.013911320416675447,1.1853387530057824,1.2025834044544044,11.939610787300934,0.9854262512068043,0.023020572754839316,0.05854695831889611,1.232246527487947,1.6258714904494882,0.08548855262320433,1.4953950185973293,1.7350310042411727,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_LocalAllocation_p8_f839.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f1048 | p8,synthetic,high_locality,,SecondChance,ProportionalAllocation,1048,8,1,10,0.0,0.06546666666666667,0.06554166666666666,0.0010402991022884828,0.0648218826028989,0.06611145073043445,785.6,786.5,12.483589227461788,777.8625912347867,793.3374087652134,7856.0,0.0,785.6,0.0,785.6,5.06165,2371490.863860491,1.657670896917436,1.5942763330099985,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,1.4913840411312727,1.4960749949052374,0.017376714894726922,1.4806138416568055,1.5021542406057398,14.913840411312728,0.9990057949945456,0.0025812960739606894,0.02782546770867103,1.095097277849141,1.5942763330099985,0.04412008230877568,1.5172834394870098,1.657670896917436,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p8_f1048.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f110 | p2,synthetic,high_locality,,SecondChance,ProportionalAllocation,110,2,1,10,0.0,0.0562,0.056666666666666664,0.0026212804335116677,0.054575313555037634,0.057824686444962366,168.6,170.0,7.863841300535,163.72594066511292,173.47405933488707,1686.0,58.6,168.6,27.8,196.4,1.74413,1853811.427220464,2.061779209028518,1.973730694141282,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,0.8201914992682949,0.8240740740740741,0.020505367236886073,0.8074821409818512,0.8329008575547386,8.20191499268295,0.996535181651838,0.023407284912701994,0.047067727029844075,1.1019355801998367,1.973730694141282,0.08804851488723604,1.885682179254046,2.061779209028518,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p2_f110.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f138 | p2,synthetic,high_locality,,SecondChance,ProportionalAllocation,138,2,1,10,0.0,0.0496,0.049666666666666665,0.0022050447211388303,0.04823329912237941,0.050966700877620584,148.8,149.0,6.615134163416491,144.69989736713825,152.90010263286177,1488.0,11.4,148.8,9.0,157.8,1.79427,1814724.0046403168,1.8088816628701305,1.626664365432662,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.028967517263861,1.0338383838383838,0.025724915260820724,1.0130230495954136,1.0449119849323085,10.28967517263861,0.9810968391065104,0.10252859202605678,0.11540392562723902,1.2797855215550475,1.626664365432662,0.1822172974374686,1.4444470679951933,1.8088816628701305,3,23,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p2_f138.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f166 | p2,synthetic,high_locality,,SecondChance,ProportionalAllocation,166,2,1,10,0.0,0.048,0.04816666666666666,0.0012995725793078618,0.04719451657027872,0.04880548342972128,144.0,144.5,3.898717737923586,141.58354971083617,146.41645028916383,1440.0,0.0,144.0,0.0,144.0,1.28552,2356472.203338479,1.72104825140925,1.661943706820446,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.237743535259427,1.2436026936026936,0.030944463284755325,1.2185639582089758,1.2569231123098783,12.377435352594269,0.9918301369181071,0.030078241784898152,0.041805407881493506,1.1085053936470994,1.661943706820446,0.059104544588804084,1.6028391622316418,1.72104825140925,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p2_f166.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f207 | p2,synthetic,high_locality,,SecondChance,ProportionalAllocation,207,2,1,10,0.0,0.048,0.04816666666666666,0.0012995725793078618,0.04719451657027872,0.04880548342972128,144.0,144.5,3.898717737923586,141.58354971083617,146.41645028916383,1440.0,0.0,144.0,0.0,144.0,1.32307,2373835.6430565687,1.634990352861547,1.6260468977509739,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.5434512758957915,1.5507575757575758,0.03858737289123108,1.5195345743931201,1.5673679773984628,15.434512758957915,0.9999594863809552,0.00022253833665988567,0.00544464159673946,1.0109710163199002,1.6260468977509739,0.008943455110573161,1.6171034426404007,1.634990352861547,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p2_f207.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f236 | p4,synthetic,high_locality,,SecondChance,ProportionalAllocation,236,4,1,10,0.0,0.06546666666666667,0.06641666666666667,0.0024378952670968735,0.06395564352543642,0.06697768980789692,392.8,398.5,14.627371602581238,383.7338611526185,401.86613884738154,3928.0,156.8,392.8,75.8,468.6,2.57744,2328302.174197556,1.7860823077379995,1.7303372058838355,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,0.7989494331546885,0.7986669415240844,0.021349597506541765,0.7857168155259778,0.8121820507833991,7.989494331546885,0.9992457518170337,0.0029673592891759784,0.026306772489660016,1.0685703894057172,1.7303372058838355,0.04546078863542604,1.672060471924938,1.7860823077379995,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p4_f236.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f295 | p4,synthetic,high_locality,,SecondChance,ProportionalAllocation,295,4,1,10,0.0,0.0579,0.057833333333333334,0.0018873850222522763,0.05673018664356706,0.05906981335643294,347.4,347.0,11.324310133513652,340.38111986140234,354.4188801385976,3474.0,53.1,347.4,32.0,379.4,2.49973,2402042.4684750773,1.7506686181536941,1.670857975233147,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,0.9986867914433606,0.9983336769051054,0.026686996883177206,0.9821460194074724,1.015227563479249,9.986867914433606,0.9981820301025,0.009112381345916569,0.0341547474593797,1.0906365607066415,1.670857975233147,0.05841893967497398,1.6045167025460325,1.7506686181536941,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p4_f295.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f354 | p4,synthetic,high_locality,,SecondChance,ProportionalAllocation,354,4,1,10,0.0,0.054283333333333336,0.05425,0.0011056672193747988,0.05359803369084109,0.05496863297582558,325.7,325.5,6.634003316248794,321.5882021450465,329.81179785495345,3257.0,1.3,325.7,1.1,326.8,2.43594,2464202.7962311795,1.6537609458388178,1.5589365993804922,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,1.1984241497320327,1.1980004122861265,0.03202439625981262,1.1785752232889668,1.2182730761750986,11.984241497320326,0.9827186005103511,0.035441430123489645,0.06933460851536181,1.233544918911305,1.5589365993804922,0.0967511640003181,1.4253037887747775,1.6537609458388178,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p4_f354.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f442 | p4,synthetic,high_locality,,SecondChance,ProportionalAllocation,442,4,1,10,0.0,0.05418333333333333,0.05425,0.0009499999999999996,0.05359451723300998,0.054772149433656686,325.1,325.5,5.7,321.5671033980599,328.63289660194016,3251.0,0.0,325.1,0.0,325.1,2.7093,2326246.837119784,1.811216760961936,1.6573153979283424,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,1.4963374976880182,1.4958084243798528,0.03998526312665868,1.4715543748410262,1.52112062053501,14.963374976880182,0.9937854892686764,0.07039277550052836,0.05066226217654598,1.1484664690391666,1.6573153979283424,0.09752396263958238,1.5747300312384132,1.811216760961936,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p4_f442.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f559 | p8,synthetic,high_locality,,SecondChance,ProportionalAllocation,559,8,1,10,0.0,0.07970833333333333,0.07975,0.0025435785159233166,0.07813180703584677,0.08128485963081988,956.5,957.0,30.52294219107981,937.5816844301613,975.4183155698387,9565.0,397.5,956.5,191.2,1147.7,5.8671299999999995,2107157.372100067,2.202805465137749,1.774697298139791,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,0.7954996936950205,0.7980018341145303,0.009268686666175896,0.789754902181445,0.801244485208596,7.954996936950205,0.9893433906898481,0.21920172992831558,0.1059865356999988,1.470143226568579,1.774697298139791,0.19332183199820455,1.6072105354983657,2.202805465137749,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p8_f559.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f699 | p8,synthetic,high_locality,,SecondChance,ProportionalAllocation,699,8,1,10,0.0,0.07028333333333334,0.06983333333333333,0.002072706228849403,0.06899865670303121,0.07156800996363546,843.4,838.0,24.87247474619283,827.9838804363744,858.8161195636255,8434.0,145.0,843.4,83.9,927.3,5.38916,2238745.9516481357,1.83285052294279,1.7206182728500974,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,0.9947303862125569,0.9978591807621765,0.011590003541425701,0.9875468275936137,1.0019139448315002,9.947303862125569,0.997453335235809,0.007688170444417546,0.04003097805866559,1.1471274229156756,1.7206182728500974,0.067622442180502,1.6125216443917116,1.83285052294279,3,23,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p8_f699.json
synthetic | high_locality | SecondChance | ProportionalAllocation | f839 | p8,synthetic,high_locality,,SecondChance,ProportionalAllocation,839,8,1,10,0.0,0.065775,0.06583333333333333,0.0011217855310966412,0.06507971012440054,0.06647028987559946,789.3,790.0,13.461426373159718,780.9565214928065,797.6434785071934,7893.0,7.8,789.3,5.4,794.7,5.5774,2251773.8705097483,1.8562140188916452,1.6991833129110792,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,1.1939610787300934,1.1977165274098227,0.013911320416675447,1.1853387530057824,1.2025834044544044,11.939610787300934,0.9454602565432254,0.030224896937122814,0.08144224212232237,2.1969648342084254,1.6991833129110792,0.09586352226192095,1.544857958705762,1.8562140188916452,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_SecondChance_ProportionalAllocation_p8_f839.json
synthetic | high_locality | WSClock | GlobalAllocation | f1048 | p8,synthetic,high_locality,,WSClock,GlobalAllocation,1048,8,1,10,0.0,0.06546666666666667,0.06554166666666666,0.0010402991022884828,0.0648218826028989,0.06611145073043445,785.6,786.5,12.483589227461788,777.8625912347867,793.3374087652134,7856.0,0.0,785.6,0.0,785.6,9.75898,1238833.5181840397,3.7237737254824386,3.5188942828580654,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,1.4913840411312727,1.4960749949052374,0.017376714894726922,1.4806138416568055,1.5021542406057398,14.913840411312728,0.9937134409681977,0.06293603893570622,0.06385524966741851,1.244436318434438,3.5188942828580654,0.22273145015435886,3.022733131105895,3.7237737254824386,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p8_f1048.json
synthetic | high_locality | WSClock | GlobalAllocation | f110 | p2,synthetic,high_locality,,WSClock,GlobalAllocation,110,2,1,10,0.0,0.0531,0.053000000000000005,0.0021758778560490126,0.051751376932653984,0.05444862306734602,159.3,159.0,6.527633568147036,155.25413079796195,163.34586920203807,1593.0,49.3,159.3,0.0,159.3,2.09083,1521842.9594722046,3.1429708032711052,2.774135826987985,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,0.8201914992682949,0.8240740740740741,0.020505367236886073,0.8074821409818512,0.8329008575547386,8.20191499268295,0.9752935113541641,0.5640965995778587,0.12794209746976573,1.335918426723475,2.774135826987985,0.36883497628312045,2.4053008507048643,3.1429708032711052,3,23,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p2_f110.json
synthetic | high_locality | WSClock | GlobalAllocation | f138 | p2,synthetic,high_locality,,WSClock,GlobalAllocation,138,2,1,10,0.0,0.04836666666666667,0.048666666666666664,0.0014866068747318504,0.047445258179620885,0.04928807515371245,145.1,146.0,4.459820624195552,142.33577453886264,147.86422546113735,1451.0,7.1,145.1,0.0,145.1,2.53064,1314134.987603549,3.026260171525983,2.623748937173526,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.028967517263861,1.0338383838383838,0.025724915260820724,1.0130230495954136,1.0449119849323085,10.28967517263861,0.9765590541261822,0.3999567783996636,0.14653413430367335,1.3521096498044414,2.623748937173526,0.40251123435245717,2.2212377028210684,3.026260171525983,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p2_f138.json
synthetic | high_locality | WSClock | GlobalAllocation | f166 | p2,synthetic,high_locality,,WSClock,GlobalAllocation,166,2,1,10,0.0,0.048,0.04816666666666666,0.0012995725793078618,0.04719451657027872,0.04880548342972128,144.0,144.5,3.898717737923586,141.58354971083617,146.41645028916383,1440.0,0.0,144.0,0.0,144.0,1.63656,1834332.6074262552,2.5962462313822283,2.394115730714576,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.237743535259427,1.2436026936026936,0.030944463284755325,1.2185639582089758,1.2569231123098783,12.377435352594269,0.9926344516597347,0.08425089671461443,0.08465904696932136,1.1856555972096512,2.394115730714576,0.20213050066765254,2.1919852300469236,2.5962462313822283,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p2_f166.json
synthetic | high_locality | WSClock | GlobalAllocation | f207 | p2,synthetic,high_locality,,WSClock,GlobalAllocation,207,2,1,10,0.0,0.048,0.04816666666666666,0.0012995725793078618,0.04719451657027872,0.04880548342972128,144.0,144.5,3.898717737923586,141.58354971083617,146.41645028916383,1440.0,0.0,144.0,0.0,144.0,2.07172,1657972.3872425125,2.6882948337748207,2.4785938945540824,134.2,133.5,3.4,132.09265816726378,136.3073418327362,1342.0,1.5434512758957915,1.5507575757575758,0.03858737289123108,1.5195345743931201,1.5673679773984628,15.434512758957915,0.9923375094892408,0.09066334553254424,0.08622532570374358,1.1894835723987296,2.4785938945540824,0.20970093922073796,2.2688929553333446,2.6882948337748207,3,23,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p2_f207.json
synthetic | high_locality | WSClock | GlobalAllocation | f236 | p4,synthetic,high_locality,,WSClock,GlobalAllocation,236,4,1,10,0.0,0.06171666666666667,0.06183333333333334,0.0017449132420330313,0.060635158234480915,0.06279817509885242,370.3,371.0,10.469479452198184,363.81094940688547,376.78905059311455,3703.0,134.3,370.3,0.0,370.3,3.90284,1537529.4123203682,3.058671934867071,2.921639598639801,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,0.7989494331546885,0.7986669415240844,0.021349597506541765,0.7857168155259778,0.8121820507833991,7.989494331546885,0.9971240372442427,0.03023100866196106,0.04971099657128138,1.138828557655387,2.921639598639801,0.14534089654116458,2.6876843621402324,3.058671934867071,0,20,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p4_f236.json
synthetic | high_locality | WSClock | GlobalAllocation | f295 | p4,synthetic,high_locality,,WSClock,GlobalAllocation,295,4,1,10,0.0,0.05505,0.05541666666666667,0.001335519041837708,0.05422223672197636,0.05587776327802364,330.3,332.5,8.013114251026252,325.3334203318582,335.26657966814184,3303.0,35.3,330.3,0.0,330.3,4.03291,1528133.9147441725,3.3964742421796976,2.9414878273456226,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,0.9986867914433606,0.9983336769051054,0.026686996883177206,0.9821460194074724,1.015227563479249,9.986867914433606,0.9867295640960513,0.5284233446863218,0.09412678370992189,1.337726360513856,2.9414878273456226,0.3244232358511817,2.5648084913600835,3.3964742421796976,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p4_f295.json
synthetic | high_locality | WSClock | GlobalAllocation | f354 | p4,synthetic,high_locality,,WSClock,GlobalAllocation,354,4,1,10,0.0,0.05418333333333333,0.05425,0.0009499999999999996,0.05359451723300998,0.054772149433656686,325.1,325.5,5.7,321.5671033980599,328.63289660194016,3251.0,0.0,325.1,0.0,325.1,3.65362,1644415.1101705877,2.8440120596609133,2.7225871153191816,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,1.1984241497320327,1.1980004122861265,0.03202439625981262,1.1785752232889668,1.2182730761750986,11.984241497320326,0.9973658352386241,0.02412450500278711,0.049226739146110164,1.1322905868133368,2.7225871153191816,0.1339832430773473,2.5118366843637183,2.8440120596609133,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p4_f354.json
synthetic | high_locality | WSClock | GlobalAllocation | f442 | p4,synthetic,high_locality,,WSClock,GlobalAllocation,442,4,1,10,0.0,0.05418333333333333,0.05425,0.0009499999999999996,0.05359451723300998,0.054772149433656686,325.1,325.5,5.7,321.5671033980599,328.63289660194016,3251.0,0.0,325.1,0.0,325.1,4.20247,1455014.4135139997,3.196374640013565,2.8711239729466382,295.6,295.5,7.939773296511683,290.6788775264174,300.52112247358264,2956.0,1.4963374976880182,1.4958084243798528,0.03998526312665868,1.4715543748410262,1.52112062053501,14.963374976880182,0.9845866462603845,0.17018759590661947,0.09628265621149791,1.3097512022753133,2.8711239729466382,0.27321637300441076,2.5135607645738354,3.196374640013565,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p4_f442.json
synthetic | high_locality | WSClock | GlobalAllocation | f559 | p8,synthetic,high_locality,,WSClock,GlobalAllocation,559,8,1,10,0.0,0.07605,0.07579166666666667,0.002110555482436899,0.07474186415927941,0.0773581358407206,912.6,909.5,25.326665789242767,896.9023699113529,928.2976300886471,9126.0,353.6,912.6,0.0,912.6,10.71015,1123585.1554223185,4.29384570114085,3.9481703489796085,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,0.7954996936950205,0.7980018341145303,0.009268686666175896,0.789754902181445,0.801244485208596,7.954996936950205,0.9917634938608482,0.11624059904752113,0.07911495570157112,1.3188267423410096,3.9481703489796085,0.31162777546195924,3.2665500404183936,4.29384570114085,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p8_f559.json
synthetic | high_locality | WSClock | GlobalAllocation | f699 | p8,synthetic,high_locality,,WSClock,GlobalAllocation,699,8,1,10,0.0,0.06745833333333333,0.06720833333333334,0.0016288416129261922,0.06644876684220954,0.06846789982445711,809.5,806.5,19.546099355114308,797.3852021065145,821.6147978934855,8095.0,110.5,809.5,0.0,809.5,10.42174,1172272.549838452,4.0905770712247005,3.8091766116966417,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,0.9947303862125569,0.9978591807621765,0.011590003541425701,0.9875468275936137,1.0019139448315002,9.947303862125569,0.9952553739837424,0.06770987684806389,0.06388238274920434,1.234892993186176,3.8091766116966417,0.2415473978536354,3.323395430013604,4.0905770712247005,2,22,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p8_f699.json
synthetic | high_locality | WSClock | GlobalAllocation | f839 | p8,synthetic,high_locality,,WSClock,GlobalAllocation,839,8,1,10,0.0,0.06546666666666667,0.06554166666666666,0.0010402991022884828,0.0648218826028989,0.06611145073043445,785.6,786.5,12.483589227461788,777.8625912347867,793.3374087652134,7856.0,0.0,785.6,0.0,785.6,9.65288,1245991.2711714327,3.5168971349272695,3.320704248621696,702.8,700.5,8.328265125462806,697.6380877961747,707.9619122038252,7028.0,1.1939610787300934,1.1977165274098227,0.013911320416675447,1.1853387530057824,1.2025834044544044,11.939610787300934,0.9959274497112298,0.042127383104364084,0.058228589260453385,1.2208878655429567,3.320704248621696,0.19049376153390835,2.8857828784355597,3.5168971349272695,1,21,results\raw\campaign_20260404_140330_266\synthetic_high_locality\multiproc_high_locality_WSClock_GlobalAllocation_p8_f839.json
